127.0.0.1 - - [29/Sep/2015:13:14:19 +0800] "GET /renrenadmin/js/jquery-2.1.1.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:19 +0800] "GET /renrenadmin/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:19 +0800] "GET /renrenadmin/js/plugins/metisMenu/jquery.metisMenu.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:19 +0800] "GET /renrenadmin/js/plugins/slimscroll/jquery.slimscroll.min.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:19 +0800] "GET /renrenadmin/My97DatePicker/WdatePicker.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:19 +0800] "GET /renrenadmin/My97DatePicker/skin/WdatePicker.css HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:19 +0800] "GET /renrenadmin/js/inspinia.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:19 +0800] "GET /renrenadmin/js/plugins/jquery-ui/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:19 +0800] "GET /renrenadmin/js/layer.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:19 +0800] "GET /renrenadmin/css/plugins/skin/layer.css HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:19 +0800] "GET /renrenadmin/css/patterns/header-profile.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:19 +0800] "GET /renrenadmin/img/profile_small.jpg HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:19 +0800] "GET /renrenadmin/font-awesome/fonts/fontawesome-webfont.eot? HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:20 +0800] "GET /renrenadmin/account/logoff HTTP/1.1" 302 -
127.0.0.1 - - [29/Sep/2015:13:14:20 +0800] "GET /renrenadmin/ HTTP/1.1" 200 2357
127.0.0.1 - - [29/Sep/2015:13:14:20 +0800] "GET /renrenadmin/css/font-awesome.css HTTP/1.1" 200 800
127.0.0.1 - - [29/Sep/2015:13:14:20 +0800] "GET /renrenadmin/account/code?x=Math.random(); HTTP/1.1" 200 3068
127.0.0.1 - - [29/Sep/2015:13:14:31 +0800] "POST /renrenadmin/account/login HTTP/1.1" 302 -
127.0.0.1 - - [29/Sep/2015:13:14:31 +0800] "GET /renrenadmin/account/list HTTP/1.1" 200 23594
127.0.0.1 - - [29/Sep/2015:13:14:31 +0800] "POST /renrenadmin/account/listdo HTTP/1.1" 200 3271
127.0.0.1 - - [29/Sep/2015:13:14:36 +0800] "POST /renrenadmin/authmanage/getroleid HTTP/1.1" 200 11
127.0.0.1 - - [29/Sep/2015:13:14:36 +0800] "POST /renrenadmin/authmanage/authlist HTTP/1.1" 200 1786
127.0.0.1 - - [29/Sep/2015:13:14:37 +0800] "GET /renrenadmin/fonts/glyphicons-halflings-regular.eot? HTTP/1.1" 200 20127
127.0.0.1 - - [29/Sep/2015:13:14:50 +0800] "GET /renrenadmin/account/list HTTP/1.1" 200 23594
127.0.0.1 - - [29/Sep/2015:13:14:50 +0800] "GET /renrenadmin/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:50 +0800] "GET /renrenadmin/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:50 +0800] "GET /renrenadmin/css/animate.css HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:50 +0800] "GET /renrenadmin/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:50 +0800] "GET /renrenadmin/css/plugins/dataTables/dataTables.bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:50 +0800] "GET /renrenadmin/css/admin.css HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:51 +0800] "GET /renrenadmin/js/jquery-2.1.1.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:51 +0800] "GET /renrenadmin/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:51 +0800] "GET /renrenadmin/js/plugins/metisMenu/jquery.metisMenu.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:51 +0800] "GET /renrenadmin/js/plugins/slimscroll/jquery.slimscroll.min.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:51 +0800] "GET /renrenadmin/My97DatePicker/WdatePicker.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:51 +0800] "GET /renrenadmin/My97DatePicker/skin/WdatePicker.css HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:52 +0800] "GET /renrenadmin/js/inspinia.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:52 +0800] "GET /renrenadmin/js/plugins/jquery-ui/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:52 +0800] "GET /renrenadmin/js/layer.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:52 +0800] "GET /renrenadmin/css/plugins/skin/layer.css HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:52 +0800] "GET /renrenadmin/img/profile_small.jpg HTTP/1.1" 304 -
